words,sentiment_coeff
credit suisse fell percent to francs,0.9987171595784681
according to analysts surveyed by bloomberg,-1.0008385683328538
sales rose percent to billion ringgit,-0.9989138622817961
gross domestic product rose at a percent annual rate from january through march after a percent pace in the last three months of the commerce department said,-1.0020072893382796
national benchmark indexes rose in of the western european markets,-1.0009753658157805
i have no long or short positions in the other stocks discussed in this weeks column_click on send comment in the sidebar display to send a letter to the editor,-1.0020205970521148
benchmark sales are typically at least million,1.002263232325086
the following companies may have unusual price changes in singapore trading_stock symbols are in parentheses and share prices are from the previous close,-0.9996676806745696
singapores straits times index fell percent to ,-0.9999751435791259
the company is expected to report a net income of million according to the average estimate of analysts ,-0.9993920429426829
disclosure note i have no long or short positions in the stocks discussed in this weeks column personally or for clients,1.0022051706641972
sales fell less than percent to billion,1.0022369595461396
share prices will have a tough time rebounding as long as investors have their eyes on the risks stemming from the uncertainty in the middle east said kenji sekiguchi general manager at mitsubishi ufj asset management co,1.0016466103009636
south korea kospi index lost percent,0.9998447248140393
futures on the standard poors index slid percent today,1.0023152809360458
the following were among the most active stocks in the austrian market,1.0024895894348576
they bought a record trillion rupees of shares in helping fuel a percent rally in the bombay stock exchange sensitive index the best performer among the worlds biggest equity markets last year_the sensex has fallen about percent this year,1.0052156196099613
the previous record was in when flows reached billion rupees sparking the biggest advance in years_funds withdrew a record billion rupees from stocks in setting off the worst annual slump,1.0002874086780913
foreign funds have placed trillion rupees in equities and billion rupees in bonds since they were allowed into the country in _the regulator provides data on shares bought and sold by large investors including trades in the primary and secondary markets with a delay of at least a day,0.9984042105679372
the following table shows the weekly inventory changes in thousands of tons for gasoline naphtha fuel oil and jet fuel in independent storage in amsterdam rotterdam antwerp,-1.0016851144326102
the following is the text of canada employment earnings and hours report for december released by statistics canada ,-0.9991975130026346
